EJERCICIO;MES;ADUANA1;ADUANA2;TIPO_OPERACION;SERIAL;CAPITULO;PARTIDA;SUBPARTIDA;PAIS;PESO;CIF;FOB
2025;5;9;9;2;1;85;8501;85011000;NI ;12.24;103.77;101.43
2025;11;8;8;2;1;68;6810;68101100;GT ;24446;1059.8;922.13
2025;3;9;9;2;1;85;8511;85111000;HN ;854.61;4857.64;4825.08
2025;9;9;9;2;1;19;1904;19041090;CR ;38515.32;256656.08;231319.11
2025;2;2;2;2;3;65;6505;65050090;CO ;360.1;5846.55;5658.12
2025;3;9;9;2;1;4;403;4032090;HN ;147810.62;295641.41;261642.63
2025;7;9;9;2;3;73;7318;73181600;NI ;0.02;1.76;1.76
2025;4;11;11;2;3;40;4015;40151900;HN ;22.79;177.12;177.12
2025;1;21;99999;2;3;61;6104;61046300;US ;7.86;553.84;553.84
2025;2;11;11;2;3;96;9612;96121010;HN ;23.69;687.42;687.42
2025;11;2;2;2;3;95;9503;95030033;PE ;3212.03;27475.97;26690.4
2025;4;7;7;2;3;37;3703;37039090;GT ;1728.9;8521.01;8453.76
2025;4;5;5;2;3;73;7323;73239990;GT ;9.32;189.8;181.2
2025;5;11;11;2;3;73;7321;73211110;HN ;5467.5;17293.75;17293.75
2025;6;7;7;2;1;32;3208;32089020;GT ;6361;22696.08;22202.42
2025;7;9;9;2;1;96;9615;96159000;NI ;1363.2;6840.75;6600
2025;10;21;99999;2;3;73;7323;73239490;CR ;3.47;17.71;17.71
2025;10;3;3;2;1;11;1102;11029030;GB ;45;9.97;6.42
2025;6;21;99999;2;3;39;3926;39269099;CR ;17.87;119.56;119.56
2025;11;5;5;2;1;96;9619;96190029;GT ;108.49;37.22;36.32
2025;8;9;9;2;3;87;8704;87042290;HN ;3590;30251.52;30251.52
2025;10;11;11;2;1;39;3920;39204333;HN ;3198.88;34820.34;34271.26
2025;3;11;11;2;3;58;5806;58063190;HN ;77.4;4937.98;4391.27
2025;2;9;9;2;3;85;8516;85163200;NI ;34.16;597.78;575.39
2025;7;9;9;2;3;85;8501;85013100;NI ;511.3;2876.14;2876.14
2025;7;7;7;2;1;83;8301;83014020;GT ;30.18;270.96;264.19
2025;6;5;5;2;3;73;7323;73231000;CO ;1519.87;8242.66;7910.28
2025;3;5;5;2;3;69;6911;69119000;PE ;921.34;1734.62;1658.88
2025;5;9;9;2;1;32;3211;32110000;PA ;69.47;360.47;343.8
2025;2;9;9;2;3;84;8412;84123900;NI ;86.17;2107.65;2082.07
2025;3;3;3;2;1;7;710;7108000;US ;1783.31;16795.43;16010.35
2025;2;5;5;2;3;73;7313;73130000;GT ;2235;4020.55;3814.87
2025;2;5;5;2;3;61;6110;61102000;GT ;2402.74;16739;16739
2025;9;4;4;2;1;48;4806;48062000;GT ;390;1529.36;1476
2025;5;9;9;2;3;33;3304;33049100;CR ;110.41;2934.35;2783.72
2025;9;11;11;2;3;76;7615;76151090;HN ;7411.99;81468.58;77731.99
2025;1;5;5;2;3;39;3926;39264000;CO ;15537.42;80487.71;77409.84
2025;4;3;3;2;1;90;9026;90262000;DE ;5.3;1149.69;1149.69
2025;10;9;9;2;1;39;3920;39206100;HN ;557.1;2985.57;2912.7
2025;7;9;9;2;1;84;8484;84849000;NI ;1467.35;12021.99;11728.84
2025;8;2;2;2;3;56;5606;56060000;CO ;496.48;6244.73;6120.36
2025;6;9;9;2;1;84;8421;84213100;NI ;973.25;6708.96;6512.24
2025;10;5;5;2;1;73;7308;73084000;GT ;9263.44;2394.43;1749.67
2025;5;3;3;2;3;61;6110;61103000;NL ;3487.66;120155.57;120155.57
2025;5;5;5;2;1;4;406;4069090;US ;8695.92;94476.28;94476.28
2025;8;16;99999;2;1;94;9403;94032000;TE ;4.64;165.68;138.33
2025;10;8;8;2;1;72;7208;72085200;BZ ;9000;7280.05;6537.96
2025;8;9;9;2;1;96;9611;96110000;CR ;0.04;4.91;4.72
2025;11;3;3;2;1;62;6203;62034300;US ;15;1111.5;1111.5
2025;8;3;3;2;3;58;5807;58071000;US ;8.18;869.71;795.24
2025;2;9;9;2;3;68;6805;68053090;HN ;3.6;77.96;77.96
2025;5;5;5;2;3;82;8213;82130000;CO ;1432.25;16894.41;16346.88
2025;7;8;8;2;1;19;1904;19049090;BZ ;10165.51;34964.72;32278.42
2025;4;3;3;2;3;61;6108;61089200;US ;0.25;10;10
2025;7;5;5;2;3;73;7323;73239990;GT ;3012.24;14201.17;13903.15
2025;10;9;9;2;1;39;3906;39069000;CR ;2000;1843.42;1700
2025;4;26;99999;2;3;39;3923;39232990;TE ;1477.65;12489.58;12305
2025;6;9;9;2;1;39;3923;39232990;PA ;25;86.75;75
2025;1;5;5;2;3;95;9506;95069900;CO ;1620.74;10609.71;10152
2025;10;9;9;2;3;95;9508;95084000;HN ;3000;31794.13;30302.1
2025;8;8;8;2;1;12;1209;12099900;NL ;7500;40562.5;37500
2025;8;2;2;2;3;56;5601;56012129;CO ;475.8;2484.84;2396.16
2025;4;8;8;2;1;19;1905;19059000;BZ ;6694.92;22394.34;21682.8
2025;4;5;5;2;3;63;6301;63014000;CO ;2049.03;16996.19;16364.32
2025;12;21;99999;2;3;95;9506;95066900;TE ;8.55;133.77;133.77
2025;2;11;11;2;1;63;6302;63026000;HN ;704.85;10493.31;10273.24
2025;12;11;11;2;3;30;3004;30042010;HN ;58.94;42606.63;41946.4
2025;12;2;2;2;3;56;5601;56012129;PE ;4909.83;45699.12;44311.68
2025;7;8;8;2;3;48;4823;48236900;DO ;1619.6;4107.16;3962.95
2025;8;5;5;2;3;61;6101;61013000;US ;5146.53;212665.76;212665.76
2025;11;11;11;2;1;20;2002;20029090;HN ;423;670.3;632.73
2025;4;11;11;2;1;39;3923;39233010;HN ;46.41;452.69;438.94
2025;6;5;5;2;1;70;7013;70134900;GT ;315.07;557.03;545.05
2025;12;9;9;2;3;82;8206;82060000;CR ;129.01;1111.51;1096.73
2025;12;5;5;2;3;84;8467;84678900;GT ;185;1493.97;1493.97
2025;5;9;9;2;3;73;7323;73239490;PA ;50.61;85.21;75.1
2025;11;9;9;2;1;68;6805;68053090;PA ;243.4;465.39;442.05
2025;7;4;4;2;1;30;3003;30032020;GT ;18;201.56;192
2025;6;4;4;2;3;60;6006;60063100;GT ;1350;14199.4;13629.04
2025;11;8;8;2;3;71;7117;71171900;US ;250.36;12866.63;12384.22
2025;7;9;9;2;3;61;6109;61091000;US ;10880.62;151888.71;151888.71
2025;2;11;11;2;3;72;7209;72092700;HN ;67205;59989.62;54686.36
2025;2;5;5;2;3;96;9605;96050000;GT ;0.03;158.17;156.6
2025;8;4;4;2;1;40;4009;40093100;GT ;82;2230.23;2150
2025;3;11;11;2;3;84;8414;84145100;HN ;37.24;144.52;138.56
2025;6;3;3;2;1;13;1301;13019090;GB ;600;44400;41700
2025;2;5;5;2;3;61;6112;61123100;GT ;207.64;2120.33;2105.28
2025;12;5;5;2;1;90;9032;90321000;GT ;126.88;1209.62;1181.65
2025;2;3;3;2;1;90;9026;90262000;MX ;39.9;6085.9;6085.9
2025;2;9;9;2;1;84;8424;84242000;HN ;1092.95;8447.4;8305.38
2025;3;7;7;2;1;87;8708;87084020;GT ;9.07;34.88;30
2025;2;9;9;2;1;62;6216;62160000;NI ;37.58;426.86;418.61
2025;7;9;9;2;1;84;8483;84833000;NI ;652.39;5358.53;5219.49
2025;3;9;9;2;1;63;6307;63079010;CR ;9.5;93;90.27
2025;5;3;3;2;1;62;6203;62033300;ES ;7.43;2467.51;2352.63
2025;9;9;9;2;1;49;4907;49070090;HN ;2482;28200.73;27256.48
2025;2;9;9;2;1;84;8422;84224090;NI ;26.4;709.7;379.2
2025;8;5;5;2;3;55;5515;55151300;GT ;5.04;2606.49;2568.26
2025;3;9;9;2;1;84;8421;84213100;HN ;3534.99;25197.06;25129.31
2025;7;2;2;2;3;63;6310;63101000;IT ;16647.01;10720.23;10720.23
2025;11;3;3;2;3;61;6110;61103000;DE ;22.9;2566.89;2566.89
2025;6;3;3;2;1;85;8504;85044000;DE ;2.89;1820.47;1820.47
2025;7;5;5;2;3;56;5603;56031200;GT ;18.94;192.69;185.41
2025;9;8;8;2;1;44;4418;44187900;DE ;156.19;35.02;20
2025;9;4;4;2;1;39;3924;39241090;GT ;13786.04;83781.67;80303.2
2025;12;9;9;2;1;32;3208;32089091;HN ;15432.96;62703.23;61190.53
2025;1;2;2;2;3;57;5703;57033900;CO ;1250.33;8041.19;7708.32
2025;4;5;5;2;1;83;8305;83052090;GT ;22.4;128.21;122.8
2025;1;5;5;2;3;39;3920;39201099;CO ;1562;6118.69;5860.8
2025;2;9;9;2;1;85;8533;85333900;NI ;1.31;10.77;10.54
2025;4;5;5;2;3;39;3924;39249090;PE ;50918.52;293388.58;280168.07
2025;7;3;3;2;1;48;4811;48115991;DO ;58.2;116.4;112.98
2025;11;21;99999;2;3;32;3204;32041100;TE ;20173.95;231969.31;231753.21
2025;8;5;5;2;3;58;5806;58062000;MX ;24832.26;287538.88;287538.88
2025;2;9;9;2;3;84;8412;84129000;NI ;3.51;62.69;61.94
2025;2;9;9;2;1;32;3212;32129020;HN ;1466.54;9825.8;9662.35
2025;5;7;7;2;1;84;8428;84281000;GT ;4016.82;2900;2000
2025;4;9;9;2;1;22;2201;22019000;HN ;518841.4;91982.7;67323.09
2025;1;9;9;2;1;73;7312;73121000;HN ;2710.27;3693.36;3427.56
2025;3;11;11;2;3;84;8413;84137000;HN ;54.22;2672.56;2640.62
2025;3;7;7;2;1;87;8708;87083090;GT ;154.22;372.34;320.2
2025;6;9;9;2;1;73;7306;73069000;NI ;42572.25;51874.9;49810.21
2025;1;5;5;2;3;33;3306;33061000;GT ;18.04;755.97;718.06
2025;10;9;9;2;1;90;9026;90261000;NI ;487.16;3742.26;3651.66
2025;5;8;8;2;1;64;6403;64035900;BZ ;26.35;494.12;494
2025;3;2;2;2;1;47;4707;47073000;EC ;106656;19514.96;18216.16
2025;1;2;2;2;3;69;6914;69149000;PE ;1758.12;3278.84;3148.08
2025;2;9;9;2;1;62;6205;62052000;CR ;18.71;1335.42;1280.97
2025;6;11;11;2;1;56;5603;56031100;HN ;967;4160.36;4082
2025;8;5;5;2;1;60;6006;60062200;GT ;13529.7;114855.07;113955.9
2025;7;3;3;2;1;97;9703;97039000;US ;10;30;30
2025;11;2;2;2;3;65;6505;65050090;MX ;241.19;3864.41;3621.36
2025;2;9;9;2;3;84;8482;84829900;NI ;0.12;20.52;20.52
2025;3;9;9;2;3;72;7209;72092700;HN ;5968;5204.71;4732.16
2025;5;4;4;2;1;84;8477;84774000;GT ;33;222.5;200
2025;3;11;11;2;3;42;4202;42021900;HN ;5.08;44.62;44
2025;12;2;2;2;3;73;7324;73249000;PE ;3276.52;23310.38;22800.72
2025;1;9;9;2;3;85;8536;85365090;NI ;10.72;503.77;497.78
2025;6;9;9;2;3;85;8516;85168090;NI ;19.19;1277.38;1258.06
2025;6;4;4;2;1;21;2104;21041000;GT ;500;1258;1198.71
2025;7;7;7;2;3;85;8536;85366900;GT ;1679.31;17459.82;17326.32
2025;2;9;9;2;1;96;9608;96082000;CR ;471.64;2600.65;2473.57
2025;3;9;9;2;3;73;7307;73079300;HN ;482.17;699.16;697.3
2025;2;5;5;2;1;85;8544;85447000;GT ;393.66;1403.53;1337.5
2025;5;11;11;2;3;95;9503;95030039;HN ;2110.08;68182.43;68143.85
2025;6;9;9;2;1;94;9404;94042900;HN ;3399.92;15949.77;14697.87
2025;7;9;9;2;1;85;8536;85362010;NI ;6.83;56.71;55.19
2025;3;8;8;2;1;72;7217;72171020;HT ;19285;26620.03;23442
2025;12;9;9;2;1;12;1211;12119091;NI ;70.2;3909.25;3843.12
2025;4;5;5;2;3;68;6805;68052010;GT ;95.45;1151.73;1151.73
2025;1;5;5;2;3;44;4420;44209090;PE ;1204.31;7326.12;7059.48
2025;7;11;11;2;3;63;6307;63079090;HN ;1065.2;8407.28;8201.1
2025;8;9;9;2;3;95;9503;95030039;NI ;7963.86;153420.97;150299.26
2025;2;5;5;2;3;82;8201;82019090;GT ;86.15;416.48;411
2025;12;9;9;2;1;73;7326;73262090;CR ;6599.29;9751.84;9178.95
2025;5;3;3;2;1;48;4819;48192090;CR ;138.12;15.83;14.97
2025;9;9;9;2;1;30;3004;30045010;HN ;1905.74;43971.36;42397.16
2025;3;9;9;2;1;39;3926;39269020;HN ;358.52;6060.7;6060.7
2025;10;9;9;2;3;82;8211;82119200;CR ;16.91;147.82;139.04
2025;2;9;9;2;1;25;2503;25030000;HN ;40000;18144;15120
2025;2;11;11;2;3;85;8544;85443000;HN ;58.72;254.34;254.34
2025;7;7;7;2;3;66;6601;66019900;GT ;1186.34;7091.39;7038.72
2025;7;5;5;2;3;91;9105;91051100;PE ;115.57;1240.19;1189.44
2025;11;3;3;2;1;96;9607;96072011;CR ;3.4;81.73;73.46
2025;4;3;3;2;3;60;6001;60019210;US ;2.49;20.29;20
2025;5;11;11;2;1;21;2106;21069099;HN ;4347.8;6701.75;6551.22
2025;12;2;2;2;3;61;6115;61159600;CO ;8885.2;123886.64;121228.8
2025;12;2;2;2;3;33;3307;33073000;CO ;9788.03;15559.24;15206.4
2025;12;9;9;2;3;84;8462;84625900;HN ;65714.09;32530.19;31126.11
2025;3;9;9;2;1;62;6204;62046900;NI ;14.7;265.92;245.58
2025;9;8;8;2;3;61;6109;61091000;CL ;1066.72;34503.2;34503.2
2025;12;7;7;2;3;44;4421;44219990;GT ;6169.57;34529.78;34261.92
2025;1;21;99999;2;3;38;3824;38249999;TE ;3500;9034.13;8955
2025;2;24;99999;2;3;48;4821;48211000;TE ;200.51;3208.59;3161.17
2025;3;9;9;2;1;9;910;9109100;HN ;3.72;109.4;105.81
2025;1;9;9;2;1;68;6807;68071000;CR ;40.85;94.8;88.58
2025;10;9;9;2;1;85;8507;85078090;CR ;183;10364.35;9918.4
2025;2;9;9;2;3;33;3304;33043000;NI ;1202.42;8731.91;8402.8
2025;11;21;99999;2;3;33;3303;33030000;CR ;2791.82;15963.63;15963.63
2025;9;11;11;2;1;39;3923;39231090;HN ;74854.29;69211.96;64739.28
2025;11;9;9;2;1;39;3917;39173990;HN ;281.84;960.68;944
2025;1;9;9;2;1;33;3304;33049900;PA ;9125.89;31616.93;29696.58
2025;1;9;9;2;3;38;3822;38221900;HN ;79.48;17295.58;17295.58
2025;4;7;7;2;3;83;8306;83063000;GT ;671.96;4190.77;4159.84
2025;9;7;7;2;3;62;6215;62152000;GT ;35.76;400.38;397.44
2025;9;9;9;2;1;66;6601;66011000;CR ;31.75;20010.21;19195.8
2025;3;7;7;2;1;94;9404;94041000;GT ;2286.88;8440.01;8168.83
2025;2;5;5;2;3;68;6805;68051090;PE ;1015.04;17687.51;16899.12
2025;4;9;9;2;1;62;6206;62069000;PA ;4.6;129.03;45
2025;9;3;3;2;3;49;4901;49019900;US ;0.25;0.5;0.5
2025;12;21;99999;2;3;95;9503;95030049;TE ;127.53;1671.03;1671.03
2025;6;9;9;2;3;63;6302;63023200;NI ;3207.02;22121.56;21222.4
2025;10;9;9;2;1;85;8524;85241100;PA ;280.32;10158.96;9743.14
2025;10;9;9;2;1;61;6109;61099000;NI ;191.94;9504.78;8178.19
2025;10;9;9;2;1;61;6104;61046200;NI ;39;1431.41;1363.05
2025;10;9;9;2;1;62;6204;62045300;CR ;31.68;4063.14;3828
2025;12;9;9;2;1;20;2008;20081190;HN ;7679.58;26654.72;25182.48
2025;1;11;11;2;3;61;6108;61082200;US ;2417.09;57208.03;57208.03
2025;6;7;7;2;1;82;8205;82052000;GT ;366.14;1427.53;1391.84
2025;7;9;9;2;3;83;8302;83025000;HN ;110.11;1123.92;1123.92
2025;1;11;11;2;3;39;3907;39079990;HN ;1709.1;19285.63;18678.17
2025;11;2;2;2;3;44;4419;44199000;PE ;1127.42;8110.52;7909.92
2025;4;3;3;2;3;32;3204;32041700;US ;0.25;1;1
2025;6;4;4;2;1;73;7324;73241000;GT ;159.09;2597.75;2456.08
2025;11;8;8;2;3;39;3926;39269099;JM ;5022.62;80295.5;78310.5
2025;5;11;11;2;3;61;6105;61052000;HN ;4347.04;66597.56;64647.44
2025;2;9;9;2;1;73;7320;73209000;NI ;870;9578.37;9026.89
2025;11;8;8;2;3;61;6103;61034300;GB ;1500.09;34338.43;33916.98
2025;9;9;9;2;1;85;8536;85363090;NI ;8.76;87.49;84
2025;7;7;7;2;1;63;6307;63079020;GT ;7200;3291.25;3000
2025;2;11;11;2;3;30;3004;30049091;HN ;2.12;1600;1514
2025;5;11;11;2;1;84;8483;84834000;HN ;25.1;700;700
2025;1;9;9;2;3;73;7326;73269000;PA ;11.96;4.57;3.8
2025;11;9;9;2;1;39;3923;39235090;HN ;4841.65;53233.12;50617.81
2025;8;9;9;2;1;48;4811;48114112;NI ;1070.21;10072.56;9539.02
2025;10;11;11;2;1;9;902;9024000;HN ;9.6;345.74;335.48
2025;12;9;9;2;3;39;3923;39239090;CR ;8379;2538.59;457.25
2025;8;11;11;2;3;82;8213;82130000;HN ;69.01;541.04;525.61
2025;9;8;8;2;1;39;3923;39233099;BZ ;22.8;263.2;229
2025;6;9;9;2;1;63;6307;63071000;NI ;193.91;1751.64;1690.5
2025;1;5;5;2;3;82;8201;82011000;CO ;126.64;680.72;655.2
2025;8;9;9;2;1;48;4819;48196000;HN ;144;3137.56;2653.8
2025;3;7;7;2;3;58;5806;58063190;GT ;234.7;15588.26;15028.02
2025;7;5;5;2;3;30;3004;30042010;GT ;178.36;108588.65;106191.41
2025;12;7;7;2;1;39;3923;39231090;GT ;42404.44;16553.53;14674.5
2025;5;9;9;2;3;69;6912;69120010;HN ;13688.44;10177.44;10037.16
2025;10;7;7;2;1;62;6210;62101090;GT ;126;1083.66;1073.2
2025;10;9;9;2;3;39;3917;39173320;HN ;13.04;63.57;61
2025;12;2;2;2;3;63;6302;63029300;MX ;830.38;9157.18;8642.68
2025;6;5;5;2;3;37;3707;37071000;GT ;704;5963.8;5827.7
2025;8;7;7;2;1;82;8205;82052000;GT ;189.12;740.63;722.12
2025;3;9;9;2;1;20;2005;20055100;CR ;4573.8;4629.59;4359.6
2025;8;9;9;2;1;39;3925;39259090;HN ;143866.85;193695.33;181303.68
2025;6;8;8;2;3;73;7306;73066100;US ;103306;123148.22;109800.6
2025;7;5;5;2;3;85;8513;85131000;GT ;0.21;4.48;4.28
2025;12;9;9;2;1;49;4910;49100000;HN ;1845.11;12585.69;11882.28
2025;3;3;3;2;1;61;6104;61042200;DO ;176.1;9135.82;9135.82
2025;5;5;5;2;3;49;4911;49111090;GT ;7017.69;34570.69;33074.05
2025;4;9;9;2;1;84;8474;84749000;CR ;3356.79;28859.44;27965.43
2025;12;5;5;2;3;95;9506;95069900;GT ;17.86;104.6;100.82
2025;1;3;3;2;3;61;6108;61082100;US ;20.72;1207.9;1188.88
2025;2;9;9;2;1;27;2710;27101992;HN ;4357.5;17546.43;17058.9
2025;4;1;99999;2;1;54;5407;54077290;GT ;26;128.21;123.5
2025;2;3;3;2;1;38;3822;38221900;NI ;24.5;1421.1;1077.6
2025;9;7;7;2;3;54;5401;54011020;GT ;114.44;913.29;907.2
2025;10;9;9;2;3;62;6203;62033300;NI ;227.68;4479.3;3870.98
2025;12;9;9;2;1;39;3926;39261010;CR ;199.71;1403.15;1351.68
2025;9;2;2;2;3;95;9505;95051000;MX ;4481.3;33126.64;30977.85
2025;1;9;9;2;3;39;3922;39222000;NI ;53;2292.36;2186.6
2025;4;9;9;2;1;40;4009;40093100;NI ;3.26;34.06;32.37
2025;6;7;7;2;3;33;3304;33041000;GT ;916.05;17790.7;17659.44
2025;10;4;4;2;1;36;3604;36041000;GT ;260;1508.38;1464
2025;11;9;9;2;3;62;6204;62042200;NI ;19.34;1533.1;1388.98
2025;8;5;5;2;3;76;7615;76151090;GT ;6561.74;60331.22;58571.26
2025;5;9;9;2;3;68;6805;68052010;PA ;146.23;1667.15;1667.15
2025;5;3;3;2;3;61;6117;61179000;CA ;27.44;1849.89;1849.89
2025;7;2;2;2;3;94;9405;94054100;PE ;189.05;1428.61;1382.4
2025;2;9;9;2;1;96;9608;96081000;PA ;4.13;338.41;326.42
2025;7;5;5;2;1;28;2828;28289010;GT ;60186.4;6143.72;4099.2
2025;6;7;7;2;3;96;9603;96039090;GT ;14214.25;85111.53;84065.88
2025;4;5;5;2;3;90;9013;90138000;PE ;102.65;748.13;717.12
2025;6;7;7;2;1;82;8201;82014010;GT ;2995.7;18857.87;18386.43
2025;8;2;2;2;3;82;8205;82054000;MX ;309.1;1307.38;1226.16
2025;3;5;5;2;3;67;6701;67010000;CO ;635.55;10078.46;9669.8
2025;7;4;4;2;1;84;8421;84212100;GT ;1796.8;15506.96;15294.61
2025;9;5;5;2;3;85;8509;85098090;GT ;1.2;30.38;28.98
2025;11;9;9;2;3;10;1005;10059010;PA ;13947.28;15054.06;13222.5
2025;10;9;9;2;3;96;9615;96159000;CR ;8.12;224.02;211.5
2025;5;5;5;2;3;68;6805;68052010;GT ;73.4;843.87;843.87
2025;12;3;3;2;3;61;6110;61102000;GT ;43.84;208.71;148.21
2025;4;9;9;2;1;52;5202;52029900;CR ;2930;6171.1;5860
2025;2;9;9;2;1;32;3205;32050000;PA ;595;2369.03;2213.48
2025;3;4;4;2;1;94;9405;94053900;GT ;30;42.62;40
2025;12;3;3;2;1;85;8517;85177900;US ;14.37;965.48;807.95
2025;12;5;5;2;1;19;1901;19019090;US ;14843.31;50678;50678
2025;7;11;11;2;1;73;7306;73066100;HN ;197474.54;207879.77;195656.61
2025;2;5;5;2;1;84;8438;84383000;GT ;1032;28301.66;27030
2025;12;9;9;2;1;84;8433;84339000;CR ;23;283;200.01
2025;5;5;5;2;3;48;4819;48195000;GT ;2264;31799.98;30399.24
2025;2;5;5;2;3;96;9608;96081000;CO ;1149.02;13405.47;12985.68
2025;7;18;99999;2;3;62;6204;62046300;US ;1.3;15.81;15.81
2025;1;7;7;2;1;20;2005;20059900;GT ;12411.36;64426.28;61716.44
2025;2;8;8;2;1;76;7615;76151090;PR ;60;1433.71;1000
2025;4;7;7;2;1;96;9610;96100000;GT ;22.2;140.23;136.04
2025;5;5;5;2;3;60;6001;60019290;GT ;26704.66;341501.4;333812.13
2025;1;11;11;2;3;63;6307;63079090;HN ;1104.27;10331.99;10195.24
2025;7;9;9;2;1;48;4818;48181000;NI ;1369530.34;3021950.55;2848354.74
2025;9;9;9;2;1;39;3917;39173219;NI ;11741;20186.55;18431.25
2025;11;9;9;2;3;95;9506;95069900;CR ;278.12;4373.93;3566.89
2025;4;9;9;2;1;84;8412;84122100;PA ;560;2938.76;2660
2025;9;2;2;2;3;39;3902;39021000;EC ;24000;30793.59;28980
2025;12;9;9;2;3;61;6104;61046200;CR ;287.85;7636.48;7575.12
2025;6;9;9;2;1;39;3919;39199000;NI ;178.43;720.44;693
2025;10;4;4;2;1;84;8408;84082000;GT ;800;910;800
2025;1;11;11;2;1;85;8532;85323000;HN ;19.6;26.17;25.54
2025;10;9;9;2;1;42;4202;42022900;NI ;128.38;1837.87;1790
2025;2;8;8;2;1;19;1905;19053200;CU ;1853.8;5929.4;5929.4
2025;3;8;8;2;3;84;8415;84158300;US ;2471.1;38064.5;34902.02
2025;5;9;9;2;1;39;3920;39206100;NI ;3269.38;22475.72;21679.47
2025;11;9;9;2;1;49;4901;49019900;CR ;264.2;6121.49;5799
2025;5;5;5;2;3;63;6304;63049300;MX ;77.81;771.13;716.88
2025;4;11;11;2;1;84;8482;84829900;HN ;31.43;492.42;471.27
2025;12;4;4;2;1;84;8471;84714100;GT ;50;987.49;961
2025;7;8;8;2;1;73;7317;73170000;GT ;680.4;706.82;677.9
2025;11;4;4;2;1;38;3822;38229000;GT ;7.95;3060.15;2693.62
2025;5;5;5;2;1;32;3214;32141011;GT ;8596.44;20510.43;20160.32
2025;10;9;9;2;1;61;6104;61044200;NI ;17;927.83;876.18
2025;3;9;9;2;3;39;3901;39011000;CR ;20000;22000;22000
2025;12;2;2;2;3;48;4811;48114112;PE ;1384.37;8884.76;8703.84
2025;11;9;9;2;1;84;8424;84244110;PA ;107.86;623.1;595.06
2025;5;9;9;2;1;87;8708;87089300;CR ;12;334.48;159.31
2025;10;11;11;2;3;42;4202;42023200;HN ;118.69;1952.17;1866.75
2025;2;11;11;2;1;68;6811;68118200;HN ;23000;7584.54;6760
2025;6;7;7;2;1;35;3507;35079000;GT ;950;14605.3;14259.75
2025;7;11;11;2;3;82;8215;82152000;HN ;2597.45;24468.93;23472.63
2025;9;9;9;2;1;39;3920;39204320;NI ;6550;14085.08;13734
2025;12;5;5;2;1;63;6310;63109020;GT ;116896.01;20012.73;16506.4
2025;12;21;99999;2;3;85;8544;85444210;GT ;11.29;144.11;142.8
2025;6;21;99999;2;3;38;3809;38099100;TE ;187308.42;512831.77;511935.39
2025;2;11;11;2;3;94;9405;94052100;HN ;100.84;1484.38;1449
2025;9;2;2;2;3;61;6110;61103000;KR ;2019.78;108394.56;108394.56
2025;9;3;3;2;3;61;6107;61071200;GB ;4.81;508.56;508.56
2025;9;9;9;2;1;32;3208;32089091;CR ;3579.91;19765.19;19176.78
2025;8;8;8;2;3;63;6302;63025100;US ;32;521.13;467.4
2025;3;4;4;2;1;48;4811;48115913;GT ;2651.25;14686.78;14074.06
2025;4;3;3;2;1;64;6405;64059000;US ;340;1460;1460
2025;2;5;5;2;3;96;9603;96032100;CO ;140.27;1226.11;1170
2025;5;9;9;2;1;85;8517;85176122;HN ;39.92;11245.42;10950
2025;8;7;7;2;1;84;8443;84439900;GT ;10;1248.1;1160
2025;1;5;5;2;3;22;2202;22029990;GT ;5559.37;12194.98;12068.88
2025;2;9;9;2;3;95;9503;95030041;NI ;8.34;486.7;469.44
2025;9;2;2;2;3;61;6111;61112000;PE ;629.09;13368.69;12967.92
2025;10;9;9;2;1;65;6507;65070000;HN ;196;814.94;800
2025;6;20;99999;2;3;84;8443;84439100;TE ;109.21;36711.62;36711.62
2025;5;3;3;2;1;62;6202;62029000;ES ;0.57;149.77;142.8
2025;5;21;99999;2;3;94;9405;94052100;GT ;158.03;1449.67;1438.8
2025;4;11;11;2;1;87;8716;87168010;HN ;5020.45;9939.77;9691.27
2025;6;9;9;2;1;28;2821;28211000;HN ;10475;26515.66;25456.2
2025;6;7;7;2;3;62;6216;62160000;GT ;427.26;6796.82;6746.58
2025;1;7;7;2;1;4;403;4039090;GT ;131.24;608.93;602.16
2025;1;9;9;2;3;48;4819;48191000;PA ;117.57;880.09;788.88
2025;7;9;9;2;1;25;2523;25232900;NI ;1094540;169049.16;106617.89
2025;1;9;9;2;3;84;8470;84701000;CR ;3.4;156.37;147.03
2025;12;9;9;2;3;73;7306;73065000;NI ;5380.86;6564.45;6485.77
2025;3;11;11;2;1;42;4202;42021200;HN ;220;3753.28;3262.5
2025;2;3;3;2;3;61;6117;61179000;CA ;7.97;618.04;618.04
2025;6;5;5;2;3;44;4411;44111319;PE ;485.41;1009.65;972
2025;4;3;3;2;1;95;9505;95059000;US ;137.16;129.88;72
2025;10;11;11;2;1;35;3502;35021900;HN ;870.91;2759.48;2591.83
2025;1;8;8;2;1;76;7602;76020000;US ;465581.95;1082083.43;1077060.39
2025;4;5;5;2;3;33;3301;33019000;GT ;1;46.15;44.4
2025;3;6;99999;2;3;72;7209;72092700;TE ;261540;9153.9;9153.9
2025;5;3;3;2;3;61;6114;61143000;TE ;2.96;197.16;197.16
2025;5;5;5;2;1;18;1806;18069000;US ;11700;32500;32500
2025;3;9;9;2;1;69;6905;69051000;HN ;48061.36;16569.48;13780
2025;11;2;2;2;3;39;3926;39269099;MX ;7440.41;36031.05;33720.18
2025;1;2;2;2;3;39;3920;39201019;PE ;103.97;359.11;342.72
